stop_name,stop_type,transit_type,lines,latitude,longitude
Vielohweg (West),Stadtbus,Bus,284,53.63921033693806,9.924192280753044
Obenhauptstraße,Metrobus,Bus,M28,53.62004999999978,10.006910000000111
Ermlandweg,"Metrobus, Stadtbus",Bus,"193,M24",53.64900999999979,9.992330000000107
Wrangelkoppel,"Metrobus, Stadtbus",Bus,"193,M24",53.64845432116666,9.996348006440584
Samlandweg,"Metrobus, Stadtbus",Bus,"193,M24",53.64864999999978,10.003080000000113
Rittmerskamp,"Metrobus, Stadtbus",Bus,"193,M24",53.64814999999979,10.007800000000111
U Langenhorn Markt (Krohnstieg),"Metrobus, Nachtbus, Stadtbus",Bus,"192,193,292,M24,N606",53.649414185170244,10.017844158510025
Wördenmoorweg,"Nachtbus, Stadtbus",Bus,"192,N606",53.65494999999976,10.01945000000012
Am Schulwald,"Metrobus, Stadtbus",Bus,"193,M24",53.65014813901582,10.027262266147856
Timmerloh,"Nachtbus, Stadtbus",Bus,"192,N606",53.65791999999978,10.02014000000012
Lademannbogen,"Metrobus, Stadtbus",Bus,"193,M24",53.6487524363941,10.036794610593486
Glashütter Landstraße,Metrobus,Bus,M24,53.64777329164031,10.04143270860922
Brillkamp,Metrobus,Bus,M24,53.64669771711037,10.048812872478901
Wattkorn,"Nachtbus, Stadtbus",Bus,"192,N606",53.664749999999735,10.02380000000012
Hohe Liedt,"Nachtbus, Stadtbus",Bus,"192,N606",53.66987269998147,10.025934915294023
Klinikum Nord (Heidberg),"Nachtbus, Stadtbus",Bus,"192,N606",53.67488999999974,10.028100000000125
Hasloher Kehre,"Nachtbus, Stadtbus",Bus,"192,N606",53.679277161871134,10.030883187032126
U Langenhorn Nord,Stadtbus,Bus,192,53.661379999999774,10.018790000000116
Lademannbogen (West),Stadtbus,Bus,193,53.64782999999974,10.032590000000129
U Ochsenzoll,"Nachtbus, Stadtbus",Bus,"278,292,7550,7551,N606",53.6775802683634,10.000900629246082
Klinikum Nord (Ochsenzoll),"Nachtbus, Stadtbus",Bus,"292,N606",53.6720364496679,10.002410971218787
Tarpen,"Nachtbus, Stadtbus",Bus,"292,N606",53.6656099999998,10.001400000000109
Oehleckerring,"Nachtbus, Stadtbus",Bus,"292,N606",53.66036999056765,10.00267026056886
Foorthkamp,"Nachtbus, Stadtbus",Bus,"292,N606",53.65730154074006,10.004488002463649
Dreyerpfad,"Nachtbus, Stadtbus",Bus,"292,N606",53.653825039864266,10.00660709766092
Reestück,"Nachtbus, Stadtbus",Bus,"292,N606",53.65010485316301,10.009137319828039
Lentersweg,Stadtbus,Bus,172,53.63955752913187,10.02721989049097
U Fuhlsbüttel Nord,Stadtbus,Bus,172,53.64014845168481,10.016936477496897
Valvo,Stadtbus,Bus,278,53.666554493813045,9.991880713279974
Wischhöfen,"Nachtbus, Stadtbus",Bus,"292,N606",53.64477951648108,10.013052180089153
Flughafenstraße,"Nachtbus, Stadtbus",Bus,"172,292,392,N606",53.63987999999976,10.013220000000118
Preetzer Straße,Stadtbus,Bus,"118,172,174,392",53.63306732813937,10.016984686612501
Ohkamp,Stadtbus,Bus,172,53.63811999999975,10.023280000000122
Zeppelinstraße,"Nachtbus, Stadtbus",Bus,"292,392,N606",53.62698389509727,10.00820969249494
Lademannbogen (Süd),Stadtbus,Bus,193,53.6442058082904,10.028398469032036
Wilhelm-Stein-Weg,Stadtbus,Bus,193,53.644662066963114,10.033479432785079
Lademannbogen (Ost),Stadtbus,Bus,193,53.64776054789673,10.037022986867582
Götkensweg,"Nachtbus, Stadtbus",Bus,"192,N606",53.67216219289274,10.026927942564026
Krohnstiegtunnel,"Metrobus, Stadtbus",Bus,"191,193,M24",53.649417949370736,9.987578689578289
Immenhöven,"Nachtbus, Stadtbus",Bus,"192,N606",53.66086039028293,10.02166265064216
Dortmunder Straße,Stadtbus,Bus,278,53.674022330121346,9.995430412710068
Essener Straße,Stadtbus,Bus,278,53.67102999999979,9.992130000000103
Sandkrugweg,Stadtbus,Bus,"184,384",53.62496999999989,9.89212000000006
Schnelsener Weg,Stadtbus,Bus,"184,384",53.621575806958816,9.885691551970687
Repsoldstraße (Nord),Stadtbus,Bus,112,53.548429999999776,10.013470000000117
Schützenhof (Stillhorner Weg),Stadtbus,Bus,351,53.48023544857212,10.026159189194937
Maxstraße (Eilenau),Metrobus,Bus,M16,53.57212810316376,10.047266629810675
Seumestraße (Eilenau),Metrobus,Bus,M16,53.57358556132346,10.052288531460064
Richardstraße (Eilbeker Weg),Metrobus,Bus,M16,53.56736999999972,10.041100000000133
U Horner Rennbahn (Hermannstal),"Metrobus, Nachtbus, Stadtbus",Bus,"261,M23,N600,N609",53.55472287830231,10.084736778090624
Busbrookhöhe (Heerweg),"Anruf-Sammel-Taxi, Stadtbus",Bus,"168,368",53.62344999999958,10.131290000000204
U S Barmbek Rüsisstr,"Metrobus, Stadtbus",Bus,"172,177,M17,M23,M7",53.58785187472313,10.044067977513429
U Fuhlsbüttel (Ost),"Anruf-Sammel-Taxi, Nachtbus",Bus,N607,53.631839999999755,10.027940000000125
Bahrenfelder Straße,"Metrobus, Nachtbus, Stadtbus",Bus,"250,M1,N601",53.549510414548166,9.929499921575188
Große Brunnenstraße (Süd),"Metrobus, Nachtbus, Stadtbus",Bus,"250,M1,N601",53.54995132471181,9.925781011517588
Große Rainstraße (Süd),"Metrobus, Stadtbus",Bus,"288,M16,M2",53.55330689217107,9.93164694222478
Geranienweg (Blomkamp),"Metrobus, Stadtbus",Bus,"186,M16",53.578429999999905,9.864500000000053
Weidenallee,Metrobus,Bus,M15,53.565059999999846,9.96480000000009
Neuenfelder Kirche,Stadtbus,Bus,"150,1705,2703,2704,2706,2707,2708,2711,2712,2713,2718,2719,350,4750,550",53.52399663166161,9.810308396114303
Am Rosengarten,Stadtbus,Bus,"150,1705,2703,2704,2706,2707,2708,2711,2712,2713,2718,2719,350,4750,550",53.52626999999992,9.822570000000043
Westerweiden (AIRBUS),Stadtbus,Bus,"150,1705,2703,2704,2706,2707,2708,2711,2712,2713,2718,2719,350,4750,550",53.52937099091275,9.841670993516317
Neuenfelder Damm,Stadtbus,Bus,"150,1705,257,2703,2704,2706,2707,2708,2711,2712,2713,2718,2719,350,4750,550",53.53007999999994,9.80494000000004
Sperrwerk Estemündung,Stadtbus,Bus,"150,1705,257,2703,2704,2706,2708,2712,2713",53.533949999999926,9.793710000000036
Krieterstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"152,154,155,351,355,M13,N640",53.4962467691044,10.009817139737434
U St.Pauli (Millerntorplatz),"Metrobus, Nachtbus",Bus,"M17,N601,N607,N608,N609,N610,N641",53.55089631959017,9.96969228894155
BAB-Auffahrt Waltershof (N),"Nachtbus, Stadtbus",Bus,"150,151,250,451,4714,N611",53.514269240028185,9.912281826909933
Kalckreuthweg (Mitte),"Metrobus, Nachtbus, Stadtbus",Bus,"186,284,286,M1,M16,N601",53.56513366895147,9.887443368959588
Heestweg,"Metrobus, Stadtbus",Bus,"168,275,368,M16,M24",53.60211999999953,10.149400000000218
Marschkamper Deich 72,Stadtbus,Bus,"257,2707,2711,2718,4750",53.52022064446435,9.799439785768932
Schule Curslack,Stadtbus,Bus,"127,227,323,328,427",53.447757559476194,10.221354020208727
Lufthansa-Basis,"Metrobus, Nachtbus, Stadtbus",Bus,"114,292,392,M23,M28,N605",53.62055999999979,9.997430000000106
Im Alten Nincop,Stadtbus,Bus,"2045,257,2711,2718,2719",53.520739999999954,9.774540000000032
Mörkenstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"112,115,M16,N601,N609,N641",53.54941147455704,9.947073469164861
Wiesendamm,"Metrobus, Nachtbus",Bus,"M17,M6,N600",53.59002815683421,10.015755261513371
Marschkamper Deich,Stadtbus,Bus,"257,2707,2711,2718,350,4750",53.515015025665065,9.794514500288397
Seehafenbrücke (Amtsgericht),"Nachtbus, Stadtbus",Bus,"141,154,157,241,N641",53.46409123388552,9.980555683167905
Püttenhorst (Süd),"Nachtbus, Stadtbus",Bus,"235,329,N629",53.477659999999446,10.186150000000257
Seehofring,Stadtbus,Bus,"2045,257,2719,350,550",53.52114840203809,9.779713834591236
Flachsland,"Metrobus, Nachtbus, Stadtbus",Bus,"213,M18,N600,N607",53.584173534826,10.047292993131927
Sieker Landstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"264,362,364,462,M26,M29,N608",53.60589999999949,10.167140000000238
Ellernreihe (Mitte),"Metrobus, Stadtbus",Bus,"118,M18,M26,M8",53.608345032627405,10.080186851399489
"Rübke, Nincoper Deich (Kehre)",Stadtbus,Bus,"2707,4682,4750,550",53.50041999999994,9.782910000000033
Veddeler Marktplatz,"Nachtbus, Stadtbus",Bus,"154,155,N640,N641",53.52935116734802,10.023692521676253
Seehof,Stadtbus,Bus,"257,2711,2718,350,550",53.51818999999993,9.781880000000031
Odemanns Heck,Stadtbus,Bus,"127,227,323,328,427",53.4465455903634,10.220635786125369
Stübenplatz,"Metrobus, Nachtbus, Stadtbus",Bus,"156,M13,N640",53.517379999999825,9.987550000000104
Zweibrückenstraße,"Nachtbus, Stadtbus",Bus,"154,N640,N641",53.53357379208585,10.027632451551609
BAB-Auffahrt Waltershof,"Nachtbus, Stadtbus",Bus,"150,151,250,451,4714,N611",53.51418217634238,9.911892104013626
Werfelring,"Metrobus, Stadtbus",Bus,"171,M27",53.62783999999961,10.116150000000188
Süderquerweg 399,Stadtbus,Bus,"124,224,322,323",53.421832270071214,10.143839793666663
Spaldingstraße,"Metrobus, Nachtbus",Bus,"M3,N640,N641",53.54778616078838,10.012821593887761
Rote Brücke,Stadtbus,Bus,"330,430,432",53.53033732702051,10.108813483175714
Spitzbergenweg,"Metrobus, Nachtbus, Stadtbus",Bus,"275,M24,N617",53.629279999999476,10.166040000000233
Am Sandtorkai,"Metrobus, Nachtbus, Stadtbus",Bus,"111,M2,M6,N602",53.54307003809487,9.99008950411132
Geutensweg,"Nachtbus, Stadtbus",Bus,"240,251,257,N641",53.47228999999992,9.839990000000048
Friedensallee,"Metrobus, Stadtbus",Bus,"115,150,M16",53.55543111513977,9.926831271669242
Eissporthalle,Stadtbus,Bus,"171,567",53.6038999999996,10.119810000000191
Klaus-Schaumann-Straße,"Nachtbus, Stadtbus",Bus,"235,329,335,N629",53.477168160524975,10.189261114702322
U Burgstraße (Burgstraße),"Anruf-Sammel-Taxi, Metrobus, Stadtbus",Bus,"261,M25",53.55603999999973,10.040290000000132
Schillerufer,Stadtbus,Bus,"135,535",53.49086999999938,10.21170000000029
Bostelbek,"Nachtbus, Stadtbus",Bus,"141,146,N641",53.47090999999986,9.932720000000076
Alter Fährweg,Stadtbus,Bus,"257,2719,350,550",53.53184204513534,9.778352100104414
U Langenhorn Markt (Tangstedter Landstraße),"Nachtbus, Stadtbus",Bus,"292,N606",53.64899907719905,10.016237206210343
An de Geest,"Nachtbus, Stadtbus",Bus,"240,N641",53.46995001713809,9.819365350132903
Bredowbrücke,Stadtbus,Bus,"119,260",53.52977482300005,10.077027227634424
Steinfurther Allee (Nord),"Nachtbus, Stadtbus",Bus,"133,N619",53.541389999999566,10.13799000000021
U Schlump (Ost),"Metrobus, Stadtbus",Bus,"181,M4",53.56798885895834,9.97062118823873
Nettelnburger Straße (Mitte),"Nachtbus, Stadtbus",Bus,"235,329,N629",53.477461400914855,10.187409268109304
Billhorner Röhrendamm,"Metrobus, Nachtbus, Stadtbus",Bus,"130,154,M3,N602,N640,N641",53.537997814397364,10.030924355595571
Shanghaiallee,"Nachtbus, Stadtbus",Bus,"111,N602",53.54149449079363,10.003481477591626
S Allermöhe (Stellbrinkweg),"Nachtbus, Stadtbus",Bus,"335,N629",53.489759999999514,10.160170000000232
Schule Altengamme,Stadtbus,Bus,"120,228,328,428",53.42758898971888,10.268942061519997
Böttgerstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"114,M19,N605",53.568425727549695,9.995495711319723
Eimsbütteler Marktplatz,"Metrobus, Stadtbus",Bus,"113,M4",53.57338999999984,9.948720000000087
Neuenfelder Fährdeich (Ost),Stadtbus,Bus,"257,2719,350,550",53.528355596669186,9.797367433541613
Kiebitzdeich (Mitte),Stadtbus,Bus,"127,227,424,427",53.4152344149247,10.226148948235876
Försterkamp,"Nachtbus, Stadtbus",Bus,"141,N641",53.470469999999864,9.916480000000071
Am Baum,Stadtbus,Bus,"135,535",53.489329999999335,10.225850000000303
Johannes-Brahms-Platz (Holstenwall),"Nachtbus, Stadtbus",Bus,"112,N607",53.555049432230554,9.978730502371128
Eckerkoppel,"Metrobus, Stadtbus",Bus,"167,171,567,M16",53.59999999999961,10.118060000000188
Hermann-Distel-Straße,Stadtbus,Bus,"135,535",53.49512421384075,10.221923101151786
Billhorner Brückenstraße,"Metrobus, Nachtbus",Bus,"M3,N602,N640,N641",53.54045189309131,10.032061472180878
Heykenauweg (Nord),Stadtbus,Bus,"146,250,251",53.48210114038237,9.904647939448068
Bf. Dammtor (Mittelweg),"Metrobus, Nachtbus, Stadtbus",Bus,"114,M19,N605",53.56095999999981,9.991420000000106
Quittenweg,"Metrobus, Stadtbus",Bus,"171,M27",53.62727371699352,10.109205306256946
Süderelbe (Süd),"Nachtbus, Stadtbus",Bus,"149,152,153,154,N640",53.4701877536178,9.993907789258316
Suurheid,"Metrobus, Stadtbus",Bus,"388,M1",53.583059999999946,9.767730000000029
Krausestraße (Mitte),"Metrobus, Nachtbus",Bus,"M23,N600",53.58260999999973,10.055530000000143
Sülldorfer Brooksweg,"Nachtbus, Stadtbus",Bus,"189,388,N601",53.57810999999995,9.77077000000003
Schule Fischbek,"Nachtbus, Stadtbus",Bus,"240,251,257,N641",53.472725890063664,9.844571548193738
Spaldingstraße (Süd),"Metrobus, Nachtbus",Bus,"M3,N640,N641",53.54719995007419,10.010778107290264
Werkcentrum Elbinsel,"Metrobus, Nachtbus, Stadtbus",Bus,"155,M13,N640",53.51998999999979,9.999610000000112
Finkenwerder Landscheideweg,Stadtbus,Bus,"450,4714",53.528218462109,9.859765972536053
Mühlenberg,"Metrobus, Nachtbus, Stadtbus",Bus,"112,286,588,M1,M22,N601",53.5607388643744,9.822960551070429
Veringstraße (Mitte),"Metrobus, Nachtbus, Stadtbus",Bus,"151,152,156,252,M13,N640",53.510469999999806,9.986680000000101
Schumannstraße,"Metrobus, Stadtbus",Bus,"172,M18",53.57634999999976,10.024150000000125
Alsterchaussee,"Metrobus, Nachtbus, Stadtbus",Bus,"114,M15,M19,N605",53.572809999999784,9.993960000000106
Brockdorffstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"562,M9,N608",53.596579999999534,10.152660000000221
Ratsmühlendamm,"Nachtbus, Stadtbus",Bus,"118,174,N606",53.62736713797801,10.012983948657222
U S Barmbek Wiesendamm,"Metrobus, Nachtbus, Stadtbus",Bus,"171,172,213,261,M17,M18,N600,N607,N617",53.58690999999974,10.043660000000136
Kanalplatz,Stadtbus,Bus,"142,154,157",53.46656999999981,9.983890000000102
U Osterstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"113,M4,N603",53.57611999999984,9.951700000000088
Lippeltstraße,"Metrobus, Nachtbus",Bus,"M3,N640,N641",53.545580054067486,10.016142399128269
Johannssenstegel,Stadtbus,Bus,"124,224,322,323",53.423959999999546,10.139830000000213
Eidelstedter Platz (Ring 3),"Metrobus, Nachtbus, Stadtbus",Bus,"115,181,183,184,281,284,384,392,M21,M4,N603",53.6084441970296,9.905054455079359
Überseezentrum,Stadtbus,Bus,"155,256",53.53090107142526,10.020053946351675
Liedenkummer Bogen,Stadtbus,Bus,"2045,257,2719,350,550",53.52410999999995,9.778430000000032
Nordmeertwiete,Stadtbus,Bus,"450,4714",53.53149999999991,9.859050000000051
Lisbeth-Bruhn-Straße,"Nachtbus, Stadtbus",Bus,"134,234,329,335,N629",53.485316379716174,10.172922756960139
Geranienweg,"Metrobus, Stadtbus",Bus,"392,M16,M22",53.578127766275514,9.866114629364102
Hauptbahnhof/ZOB,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"120,122,124,224,M16,M18,M19,M2,M5,N608,N609,N610,X35,X80",53.552340869114374,10.010900931082348
U S Berliner Tor (Beim Strohhause),"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"120,122,124,224,M2,N609,N610,X35,X80",53.55345804612387,10.023540577564049
Borgfelder Straße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"120,122,124,224,M25,N609,N610,X35,X80",53.55463999999975,10.033230000000131
Jakobikirchhof,"Expressbus, Metrobus",Bus,"M16,M17,M6,X35,X80",53.55000999999979,10.00022000000011
Rathausmarkt,"Expressbus, Metrobus, Nachtbus",Bus,"M19,M3,M4,M5,N601,N602,N603,N604,N605,N606,N607,N608,N609,N610,N640,N641,X35,X80",53.55046999999979,9.994530000000106
U Rödingsmarkt (Großer Burstah),"Expressbus, Metrobus, Nachtbus",Bus,"M3,N601,N607,N608,N609,N610,N641,X35,X80",53.548364660298304,9.98935282676788
Johannes-Brahms-Platz,"Expressbus, Metrobus, Nachtbus",Bus,"M3,N607,X35",53.55456282896606,9.981430404639342
Axel-Springer-Platz,"Expressbus, Metrobus, Nachtbus",Bus,"M3,N607,X35",53.55252999999981,9.9847700000001
U Feldstraße,"Expressbus, Metrobus, Nachtbus",Bus,"M17,M3,N602,X3",53.55730586753865,9.969055675440565
U S Jungfernstieg,"Expressbus, Metrobus, Nachtbus",Bus,"M19,M4,M5,N602,N603,N604,N605,X3",53.55310463723708,9.992796476359237
Bezirksamt Eimsbüttel,"Expressbus, Metrobus, Nachtbus",Bus,"M15,M4,M5,N604,X35",53.57219999999982,9.9784200000001
U Hoheluftbrücke,"Expressbus, Metrobus, Nachtbus",Bus,"M5,N604,X35",53.57798725807895,9.976760012771614
U Meßberg,Expressbus,Bus,X3,53.54744905896289,10.00214586744459
Hamburg Messe (Eingang Mitte),Expressbus,Bus,X35,53.56200795896331,9.975908961903427
Zoologisches Museum,Expressbus,Bus,X35,53.56701999999982,9.977590000000097
Von-Scheliha-Straße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"329,M12,N629,X30",53.4858299999995,10.162980000000237
Curt-Bär-Weg,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"329,M12,N629,X30",53.48403256429179,10.158478068441424
Marie-Henning-Weg,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"329,M12,N629,X30",53.484469999999504,10.154990000000229
Felix-Jud-Ring (Mitte),Expressbus,Bus,X30,53.48130999999951,10.153910000000225
Michael-Pritzl-Weg,Expressbus,Bus,X30,53.48090999999951,10.157190000000229
Boberg,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"134,332,534,M12,M29,N609,N610,X32,X80",53.514606249905405,10.166616540316506
BG Klinikum Boberg,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"134,534,M29,N610,X32,X80",53.507597286206156,10.18000665139603
Grandkoppel,"Anruf-Sammel-Taxi, Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"134,234,534,M29,N610,X32,X80",53.50407000000056,10.190539999995254
Oberer Landweg (Eisenbahnbrücke),"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"122,134,222,234,235,321,M12,N629,X30",53.4875632760341,10.185588814112025
Kurt-A.-Körber-Chaussee (Ost),"Expressbus, Metrobus, Nachtbus",Bus,"M12,N629,X30",53.488930000583736,10.198363995343405
Lehfeld,"Expressbus, Stadtbus",Bus,"122,124,127,221,223,224,321,4400,8800,X80,X82",53.48060898498545,10.20785602459548
S Nettelnburg (Südeingang),"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"134,234,329,M12,N629,X30",53.486219999999456,10.181110000000254
Bf. Bergedorf,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"122,124,127,135,136,137,221,222,223,224,225,227,228,234,235,321,329,332,335,4400,534,535,8800,8810,8890,M12,M29,N609,N610,N629,X30,X32,X80,X81,X82",53.489316952489396,10.206058771999407
Lohbrügger Kirchstraße,"Expressbus, Metrobus",Bus,"M29,X32,X80",53.498189999999404,10.203220000000279
Lohbrügger Markt,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"136,137,234,332,534,M12,M29,N609,X32,X80",53.49495199770752,10.207346253991815
Sander Markt,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"136,137,234,332,534,M12,M29,N609,X32,X80",53.49197884567654,10.207880244668873
Wentorfer Straße (Ost),"Expressbus, Stadtbus",Bus,"135,235,335,8810,X81",53.48841999999931,10.234000000000316
Knoopstraße/Bremer Straße,"Expressbus, Stadtbus",Bus,"145,152,245,340,345,4200,4210,X30",53.45738999999981,9.9796700000001
Moorstraße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"141,142,143,145,146,152,154,157,241,245,340,345,4200,4210,443,543,M14,N641,X30",53.45692713861368,9.986532537174714
Von-Sauer-Straße,"Expressbus, Metrobus, Nachtbus",Bus,"M2,M3,N602,X3",53.56570823598264,9.911249983155361
Harburger Ring,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"141,142,143,145,146,152,154,157,241,245,340,345,4200,4210,443,543,M14,N641,X30",53.45932335293461,9.984330030766255
S Harburg Rathaus,"Expressbus, Metrobus, Stadtbus",Bus,"142,143,145,146,152,154,157,245,340,345,4200,4210,443,543,M14,X30",53.46061929345327,9.98091398430892
S Harburg Rathaus (Eißendorfer Straße),"Expressbus, Stadtbus",Bus,"145,152,245,340,345,4200,4210,X30",53.4600399999998,9.9770600000001
S Neugraben,"Expressbus, Nachtbus, Stadtbus",Bus,"140,141,240,250,251,257,N641,X40",53.47356999999992,9.85229000000005
Rehrstieg,"Expressbus, Nachtbus, Stadtbus",Bus,"140,250,251,N641,X40",53.47732999999989,9.874910000000057
Twistering,"Expressbus, Nachtbus, Stadtbus",Bus,"250,251,N641,X40",53.477809999999884,9.878790000000057
Hardauring,"Expressbus, Nachtbus, Stadtbus",Bus,"250,251,N641,X40",53.4783499999999,9.883620000000061
Altwiedenthaler Straße,"Expressbus, Nachtbus, Stadtbus",Bus,"250,251,N641,X40",53.4780877601923,9.888256886673037
Hausbrucher Bahnhofstraße,"Expressbus, Nachtbus, Stadtbus",Bus,"250,251,N641,X40",53.477479999999886,9.894660000000062
Moorburger Kreuzung,"Expressbus, Stadtbus",Bus,"146,157,250,251,X40",53.49567999999988,9.91028000000007
S Neuwiedenthal,"Expressbus, Nachtbus, Stadtbus",Bus,"140,250,251,340,N641,X40",53.4727599999999,9.873770000000057
Francoper Straße,"Expressbus, Nachtbus, Stadtbus",Bus,"141,250,257,N641,X40",53.47143999999992,9.863310000000052
Bf. Harburg,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"141,142,143,145,146,149,152,153,154,157,241,245,340,345,349,4148,4200,4210,443,543,M14,N640,N641,X30",53.456893486406734,9.990311481136693
Norderschulweg,"Expressbus, Nachtbus, Stadtbus",Bus,"146,150,251,350,450,N611,X40",53.53348362567657,9.876127572472061
U Wandsbek Markt,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"160,162,260,263,8700,M10,M11,M23,M28,M8,M9,N600,N608,N618,X11",53.572219572584565,10.068555377163719
U S Wandsbeker Chaussee,"Expressbus, Nachtbus, Stadtbus",Bus,"116,213,261,N608,X22",53.57003999999971,10.058790000000146
Eilbeker Weg,"Expressbus, Metrobus, Stadtbus",Bus,"261,M16,X22",53.56843999999973,10.043300000000134
Billstedter Hauptstraße,"Expressbus, Nachtbus, Stadtbus",Bus,"116,119,213,230,430,432,N610,X80",53.54034194397856,10.100759181924797
U Horner Rennbahn,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"160,213,260,261,M23,N600,N609,X32",53.55422567456321,10.084224040323818
Caspar-Voght-Straße,"Expressbus, Nachtbus, Stadtbus",Bus,"116,261,N609,X35",53.56027853545098,10.061444477771909
Bauerberg,"Expressbus, Nachtbus, Stadtbus",Bus,"116,N610,X80",53.55027999999969,10.07845000000016
Hüllenkamp,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"162,M11,M29,N618,X11,X35",53.587659999999524,10.154940000000224
Potsdamer Straße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"162,M11,M29,N618,X11,X35",53.58586999999953,10.148610000000218
Berliner Platz,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"162,567,M11,M27,M29,N618,X11,X35",53.58397999999956,10.14140000000021
Schweidnitzer Straße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"567,M27,N618,X35",53.577079999999555,10.136000000000207
Jenfelder Straße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"567,M10,M27,M29,N618,X35",53.57397223136477,10.135148837443777
Jenfeld-Zentrum,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"263,567,M10,M27,M29,N618,X22,X35",53.57099549280468,10.135880216583084
Schiffbeker Weg,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"162,263,M10,M27,N618,X11,X22,X35",53.57098999999961,10.1246200000002
Universität der Bundeswehr,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"162,261,263,M10,N618,X11,X22,X35",53.570499999999626,10.105550000000177
Jenfelder Allee,"Expressbus, Metrobus, Stadtbus",Bus,"162,M29,X11",53.57515571701054,10.127073673042933
Köpenicker Straße,"Expressbus, Metrobus, Stadtbus",Bus,"162,567,M11,M27,M29,X11",53.5844909941957,10.13323691936794
Otto-Hahn-Schule Jenfeld,"Expressbus, Metrobus, Stadtbus",Bus,"162,M29,X11",53.579148581360926,10.128064306966868
Sorenkoppel,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"562,M11,M29,N618,X35",53.59109020646852,10.185105918406796
Am Hegen,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"562,M11,M29,N618,X35",53.58900999999946,10.179630000000248
Geesthachter Weg,"Expressbus, Metrobus, Nachtbus",Bus,"M11,M29,N618,X35",53.58838999999947,10.172250000000243
Kielkoppelstraße,"Expressbus, Metrobus, Nachtbus",Bus,"M11,M29,N618,X11,X35",53.5897176842072,10.16759660958534
Kinderkrankenhaus Wilhelmstift,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"162,M11,M29,N618,X11,X35",53.5891599999995,10.160920000000232
Semperstraße,"Expressbus, Metrobus",Bus,"M17,M6,X22",53.586530812707906,10.01757346981402
Maria-Louisen-Straße (Nord),"Expressbus, Nachtbus",Bus,"N600,X22",53.59158999999979,10.006560000000116
Winterhuder Marktplatz,"Expressbus, Metrobus, Nachtbus",Bus,"M19,M20,M25,N600,N606,X22",53.59454424868314,9.99928828671138
U Hamburger Straße,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"261,M18,N607,X22",53.575003136528366,10.03543206775279
Biedermannplatz,"Expressbus, Metrobus, Stadtbus",Bus,"171,261,M18,X22",53.579839999999756,10.032160000000129
Flotowstraße,Expressbus,Bus,X22,53.580589999999745,10.026580000000124
Teufelsbrück (Fähre),"Expressbus, Metrobus, Stadtbus",Bus,"111,112,286,392,M21,X86",53.54760936717036,9.863832719936736
Bf. Altona,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"111,112,113,115,150,183,250,288,M1,M15,M16,M2,M20,M25,N600,N601,N609,N641,X86",53.55153482926842,9.934054188910698
Trabrennbahn Bahrenfeld,"Expressbus, Metrobus, Nachtbus, Stadtbus",Bus,"284,286,M1,M2,M3,N601,N602,X3",53.57369643601495,9.892264858189305
Schützenstraße (Mitte),"Expressbus, Metrobus, Nachtbus",Bus,"M3,N602,X3",53.56347999999987,9.929370000000075
